StationCode,SampleDate,ProjectCode,EventCode,ProtocolCode,AgencyCode,SampleComments,LocationCode,GeometryShape,CollectionTime,CollectionMethodCode,SampleTypeCode,Replicate,CollectionDeviceName,CollectionDepth,UnitCollectionDepth,PositionWaterColumn,LabCollectionComments,LabBatch,AnalysisDate,MatrixName,MethodName,AnalyteName,FractionName,UnitName,LabReplicate,Result,ResQualCode,MDL,RL,QACode,ComplianceCode,DilutionFactor,ExpectedValue,PrepPreservationName,PrepPreservationDate,DigestExtractMethod,DigestExtractDate,SampleID,LabSampleID,LabResultComments,WeatherCondition,SampleStart,SampleEnd,"Above applicable WQBEL, receiving water limitation, action level, or aquatic toxicity threshold?","Applicable WQBELs, receiving water limitations, action levels, or aquatic toxicity thresholds for all test results","Source of applicable WQBELs, receiving water limitations, action levels, or aquatic toxicity thresholds for all test results",  
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 151,,ug/kg,,<0.18,ND,0.18,0.5,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 151,,ug/kg,,<0.18,ND,0.18,0.5,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 151,,ug/kg,,<0.18,ND,0.18,0.5,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 151,,ug/kg,,<0.18,ND,0.18,0.5,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 151,,ug/kg,,0.270DNQ,DNQ,0.18,0.5,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 153/168,,ug/kg,,0.752DNQ,DNQ,0.42,1,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 153/168,,ug/kg,,2.6,,0.42,1,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 153/168,,ug/kg,,6.81,,0.42,1,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 153/168,,ug/kg,,2.1,,0.42,1,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 153/168,,ug/kg,,3.26,,0.42,1,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 156,,ug/kg,,<0.46,ND,0.46,0.5,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 156,,ug/kg,,<0.46,ND,0.46,0.5,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 156,,ug/kg,,0.556,,0.46,0.5,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 156,,ug/kg,,<0.46,ND,0.46,0.5,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 156,,ug/kg,,<0.46,ND,0.46,0.5,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 157,,ug/kg,,<0.34,ND,0.34,0.5,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 157,,ug/kg,,<0.34,ND,0.34,0.5,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 157,,ug/kg,,<0.34,ND,0.34,0.5,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 157,,ug/kg,,<0.34,ND,0.34,0.5,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 157,,ug/kg,,<0.34,ND,0.34,0.5,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 158,,ug/kg,,<0.26,ND,0.26,0.5,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 158,,ug/kg,,<0.26,ND,0.26,0.5,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 158,,ug/kg,,<0.26,ND,0.26,0.5,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 158,,ug/kg,,<0.26,ND,0.26,0.5,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 158,,ug/kg,,<0.26,ND,0.26,0.5,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 167,,ug/kg,,<0.40,ND,0.4,0.5,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 167,,ug/kg,,<0.40,ND,0.4,0.5,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 167,,ug/kg,,<0.40,ND,0.4,0.5,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 167,,ug/kg,,<0.40,ND,0.4,0.5,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 167,,ug/kg,,<0.40,ND,0.4,0.5,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 169,,ug/kg,,<0.38,ND,0.38,0.5,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 169,,ug/kg,,<0.38,ND,0.38,0.5,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 169,,ug/kg,,<0.38,ND,0.38,0.5,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 169,,ug/kg,,<0.38,ND,0.38,0.5,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 169,,ug/kg,,<0.38,ND,0.38,0.5,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 170,,ug/kg,,<0.35,ND,0.35,0.5,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 170,,ug/kg,,0.436DNQ,DNQ,0.35,0.5,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 170,,ug/kg,,1.21,,0.35,0.5,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 170,,ug/kg,,0.376DNQ,DNQ,0.35,0.5,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 170,,ug/kg,,0.903,,0.35,0.5,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 174,,ug/kg,,<0.3,ND,0.3,0.5,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 174,,ug/kg,,0.399DNQ,DNQ,0.3,0.5,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 174,,ug/kg,,0.356DNQ,DNQ,0.3,0.5,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 174,,ug/kg,,<0.3,ND,0.3,0.5,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 174,,ug/kg,,0.784,,0.3,0.5,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 177,,ug/kg,,<0.38,ND,0.38,0.5,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 177,,ug/kg,,<0.38,ND,0.38,0.5,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 177,,ug/kg,,<0.38,ND,0.38,0.5,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 177,,ug/kg,,<0.38,ND,0.38,0.5,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 177,,ug/kg,,0.509,,0.38,0.5,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 180,,ug/kg,,<0.30,ND,0.3,0.5,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 180,,ug/kg,,1,,0.3,0.5,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 180,,ug/kg,,2.42,,0.3,0.5,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 180,,ug/kg,,0.718,,0.3,0.5,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 180,,ug/kg,,1.79,,0.3,0.5,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 183,,ug/kg,,<0.31,ND,0.31,0.5,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 183,,ug/kg,,<0.31,ND,0.31,0.5,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 183,,ug/kg,,<0.31,ND,0.31,0.5,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 183,,ug/kg,,<0.31,ND,0.31,0.5,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 183,,ug/kg,,<0.31,ND,0.31,0.5,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 187,,ug/kg,,<0.30,ND,0.3,0.5,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 187,,ug/kg,,<0.30,ND,0.3,0.5,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 187,,ug/kg,,<0.30,ND,0.3,0.5,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 187,,ug/kg,,<0.30,ND,0.3,0.5,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 187,,ug/kg,,<0.30,ND,0.3,0.5,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Diamond turbot (Hypsopsetta guttulata),,,13:15:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 22:50,Tissue,EPA 8082,PCB 189,,ug/kg,,<0.43,ND,0.43,0.5,NONE,COM,,,,,,,WPD-30779,7756901,,Dry,06/21/2021 13:15,06/21/2021 13:15,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Jacksmelt (Atherinopsis californiensis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,01/Sep/2021 23:28,Tissue,EPA 8082,PCB 189,,ug/kg,,<0.43,ND,0.43,0.5,NONE,COM,,,,,,,WPD-30780,7756902,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Spotted bass (Paralabrax maculatofasciatus),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:07,Tissue,EPA 8082,PCB 189,,ug/kg,,<0.43,ND,0.43,0.5,NONE,COM,,,,,,,WPD-30781,7756903,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Yellowfin croaker (Umbrina roncador),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 12:45,Tissue,EPA 8082,PCB 189,,ug/kg,,<0.43,ND,0.43,0.5,NONE,COM,,,,,,,WPD-30782,7756904,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
BCE_PAC,21-Jun-21,BC CIMP (RW),WQ,,,Topsmelt (Atherinops affinis),,,00:00:00,Other,Composite,1,Hook and Line,,,,,1081,02/Sep/2021 01:24,Tissue,EPA 8082,PCB 189,,ug/kg,,<0.43,ND,0.43,0.5,NONE,COM,,,,,,,WPD-30783,7756905,,Dry,06/21/2021 00:00,06/21/2021 00:00,,,,
